216
3AQN9REUTEFET7QPTVTGNLPX1S3YDX	1.0	0.0	3.0	-0.162196035509
3W0XM68YZOUPH7LW9N8UDB9DEGJ1K7	4.0	0.0	0.0	0.313647522427
31ODACBENTEBMUILZB7B5Y8V3MNQS7	3.0	0.0	1.0	0.184165758355
3OEWW2KGQIA2ZTMNN8KILURVNHNDOI	4.0	0.0	0.0	0.113816133241
3MDWE879UG16D9KX7NAUTE86PXPB9V	2.0	0.0	2.0	0.231596487733
3YGE63DIN7WG5IUV2INXNHKYWUD0WO	3.0	0.0	1.0	0.173676692422
3TFJJUELSGOENUR40ERAUB6A1DAC28	3.0	0.0	2.0	0.0461205953585

8
HIT ID	# R>0	# R=0	# R<0	Avg. R
34D9ZRXCYQTJZEB4AFAPFYTQZ3CSAB	3.0	0.0	1.0	0.423880009133

163
HIT ID	# R>0	# R=0	# R<0	Avg. R
3JYPJ2TAYH7HIDCKTESNYUZ690QPFF	4.0	0.0	1.0	0.069253347797

119
HIT ID	# R>0	# R=0	# R<0	Avg. R
3ICOHX7ENBAMOI84HITR1BDYPRPE05	4.0	0.0	0.0	0.390593871651

120
HIT ID	# R>0	# R=0	# R<0	Avg. R
3I7SHAD35LVYIH01JF2JTYSU67R7MS	3.0	0.0	1.0	0.207654497483
3BFF0DJK8WBOEAADGF16A3JINTZST0	3.0	0.0	1.0	0.235594708445
3ZXNP4Z39QKECZIGJ314TLD56217LQ	3.0	0.0	1.0	0.289008480501
3R5LWXWHRZ7S5MA6QP8MASLLCETXG4	4.0	0.0	0.0	0.434497513603
35O6H0UNLRFTU5GXSPAUFMMHB715J7	3.0	1.0	0.0	0.245289091689

121
HIT ID	# R>0	# R=0	# R<0	Avg. R
38G0E1M85L4J6F66AFWLQMPR5B0UVY	4.0	0.0	0.0	0.141355016105
3R5LWXWHRZ7S5MA6QP8MASLLCETXG4	4.0	0.0	0.0	0.336456215386
3A9LA2FRWRD65I5HAVQ4VSXMRE6XH3	2.0	0.0	2.0	0.230045248187
35A1YQPVFDFXZUWRA7PU3L7HYSC5IV	4.0	0.0	0.0	0.322909857435

122
HIT ID	# R>0	# R=0	# R<0	Avg. R
38G0E1M85L4J6F66AFWLQMPR5B0UVY	4.0	0.0	0.0	0.184452518961
3R5LWXWHRZ7S5MA6QP8MASLLCETXG4	4.0	0.0	0.0	0.263906047027
35A1YQPVFDFXZUWRA7PU3L7HYSC5IV	3.0	0.0	1.0	0.268868456348

123
HIT ID	# R>0	# R=0	# R<0	Avg. R
3I7SHAD35LVYIH01JF2JTYSU67R7MS	4.0	0.0	0.0	0.269393667182
3ZXNP4Z39QKECZIGJ314TLD56217LQ	3.0	0.0	1.0	0.348761563235
335HHSX8CC4S7C00JVPS1LUUBWYDHL	4.0	0.0	0.0	0.599976209817
3HXCEECSQLSHW8VLLDIDED80PAKYZ3	4.0	0.0	0.0	0.238471611864
3KG2UQJ0MINE6HQGRFQP64YPGNVQNB	3.0	0.0	1.0	0.307211547606
3XABXM4AJ04T3A3CLD16O78URSX8Q6	4.0	0.0	0.0	0.431234378668
3M47JKRKCW00TSKS64N8I2R3RRL687	4.0	0.0	0.0	0.422541964739
35O6H0UNLRFTU5GXSPAUFMMHB715J7	3.0	1.0	0.0	0.169960556956
3UEDKCTP9UP3ST0YY3P3EL0QH2W7KN	2.0	0.0	2.0	0.119506083195

124
HIT ID	# R>0	# R=0	# R<0	Avg. R
3I7SHAD35LVYIH01JF2JTYSU67R7MS	4.0	0.0	0.0	0.264936140482
3VMHWJRYHUFMRMEBF524S7L9BZTXF5	0.0	4.0	0.0	0.0
35O6H0UNLRFTU5GXSPAUFMMHB715J7	0.0	4.0	0.0	0.0
3A9LA2FRWRD65I5HAVQ4VSXMRE6XH3	2.0	0.0	2.0	0.0785751011107
3UEDKCTP9UP3ST0YY3P3EL0QH2W7KN	1.0	0.0	3.0	-0.129266902487
35A1YQPVFDFXZUWRA7PU3L7HYSC5IV	3.0	0.0	1.0	0.30697820925

125
HIT ID	# R>0	# R=0	# R<0	Avg. R
35A1YQPVFDFXZUWRA7PU3L7HYSC5IV	4.0	0.0	0.0	0.294904898425

126
HIT ID	# R>0	# R=0	# R<0	Avg. R
3VMHWJRYHUFMRMEBF524S7L9BZTXF5	3.0	1.0	0.0	0.316022434573
3A9LA2FRWRD65I5HAVQ4VSXMRE6XH3	4.0	0.0	0.0	0.320926366176

127
HIT ID	# R>0	# R=0	# R<0	Avg. R
38G0E1M85L4J6F66AFWLQMPR5B0UVY	3.0	0.0	1.0	0.100237998084

128
HIT ID	# R>0	# R=0	# R<0	Avg. R
38G0E1M85L4J6F66AFWLQMPR5B0UVY	3.0	0.0	1.0	0.171382951556

220
HIT ID	# R>0	# R=0	# R<0	Avg. R
3SD15I2WD1TESVEMUNSCRLJSB5736Q	3.0	0.0	2.0	0.0469508400195

118
HIT ID	# R>0	# R=0	# R<0	Avg. R
3D42WVSDH7UBRR4LK1O6BLSID5JYF8	4.0	0.0	1.0	0.376446280091

59
HIT ID	# R>0	# R=0	# R<0	Avg. R
3QE4DGPGBQA17KMW6E6HDHONJI3G4L	3.0	0.0	1.0	-0.0446371875484

58
HIT ID	# R>0	# R=0	# R<0	Avg. R
3YGE63DIN7WG5IUV2INXNHKYWUD0WO	4.0	0.0	0.0	0.261350511586

55
HIT ID	# R>0	# R=0	# R<0	Avg. R
3OEWW2KGQIA2ZTMNN8KILURVNHNDOI	4.0	0.0	0.0	0.296340004518

57
HIT ID	# R>0	# R=0	# R<0	Avg. R
3YGE63DIN7WG5IUV2INXNHKYWUD0WO	3.0	0.0	1.0	0.130880048957

56
HIT ID	# R>0	# R=0	# R<0	Avg. R
3YGE63DIN7WG5IUV2INXNHKYWUD0WO	2.0	0.0	2.0	0.0307661869542

51
HIT ID	# R>0	# R=0	# R<0	Avg. R
3RWB1RTQDIM83Y2XL0MHO2IKMVM8PO	0.0	2.0	3.0	-0.0758198889747
3OEWW2KGQIA2ZTMNN8KILURVNHNDOI	4.0	0.0	0.0	0.142817623182

50
HIT ID	# R>0	# R=0	# R<0	Avg. R
3XABXM4AJ04T3A3CLD16O78URR88QF	4.0	0.0	0.0	0.191322709472
3GKAWYFRAOSKKTYO28XXAUWLXMJDPZ	1.0	0.0	3.0	-0.183268460747
33BFF6QPI0ACMATSL55GPFI5Z6X3WM	2.0	0.0	2.0	-0.0719846382753
3RWB1RTQDIM83Y2XL0MHO2IKMVM8PO	2.0	1.0	2.0	0.0137246843246
3OEWW2KGQIA2ZTMNN8KILURVNHNDOI	4.0	0.0	0.0	0.365926269407
3M47JKRKCW00TSKS64N8I2R3RQW68G	4.0	0.0	0.0	0.299151390623
3MDWE879UG16D9KX7NAUTE86PXPB9V	3.0	0.0	1.0	0.0394201890662
3YGE63DIN7WG5IUV2INXNHKYWUD0WO	4.0	0.0	0.0	0.277802791284
3JMNNNO3B03N1SX9H5RB65DDTSWW23	4.0	0.0	0.0	0.218182640899

53
HIT ID	# R>0	# R=0	# R<0	Avg. R
3R5OYNIC2B8R1IULOYXCFYE7092PTR	3.0	0.0	1.0	0.231776262263
3MDWE879UG16D9KX7NAUTE86PXPB9V	3.0	0.0	1.0	0.31154927198

201
HIT ID	# R>0	# R=0	# R<0	Avg. R
3PZDSVZ3J4G7HC3ITIJC31XKKVK4NE	4.0	0.0	0.0	0.338115367015

179
HIT ID	# R>0	# R=0	# R<0	Avg. R
3PZDSVZ3J4G7HC3ITIJC31XKKVK4NE	3.0	0.0	1.0	0.311108227034
3PR3LXCWSEYDQCNYCJ2CIBZY8189XZ	4.0	0.0	0.0	0.534751992678
3KI0JD2ZU0HWTEF9WZV242V8G7R67W	4.0	0.0	0.0	0.414910135793
3J9L0X0VDELY1CI82E6QGSLRZZY9W2	4.0	0.0	0.0	0.514816476046
389A2A304NH7RKOQLRNWBNDV4FQC0O	3.0	0.0	1.0	0.239795323416
3VADEH0UHBWQMIH6ZYSM5TILYQOPS2	3.0	0.0	1.0	0.422291090348
34XASH8KLPLNON41F1W0TKJF61BPMV	4.0	0.0	0.0	0.398749336831
3ZRKL6Z1E72K95O7WF2ZBK4TXZ6SG6	2.0	0.0	2.0	0.0556054098916
3T6EIBTM9KNFZIPATFOYUYZKDYPAAJ	5.0	1.0	2.0	0.100247900963
3MGHRFQY2KOKUNPVHJ5L8E5E73DY0N	4.0	0.0	0.0	0.43042518925
3VCK0Q0PO4DQIOLHAHWARY773JA0N0	3.0	0.0	1.0	0.3445449999

195
HIT ID	# R>0	# R=0	# R<0	Avg. R
379OL9DBSRD2QHD8HFOE1P67A729Y5	4.0	0.0	0.0	0.0639461275211

194
HIT ID	# R>0	# R=0	# R<0	Avg. R
3PR3LXCWSEYDQCNYCJ2CIBZY8189XZ	4.0	0.0	0.0	0.602575232897

197
HIT ID	# R>0	# R=0	# R<0	Avg. R
3O2Y2UIUCPTG7MF4GMNF2DD7FQOKFD	3.0	0.0	1.0	0.10391064606
3PZDSVZ3J4G7HC3ITIJC31XKKVK4NE	2.0	0.0	2.0	-0.144278516697
389A2A304NH7RKOQLRNWBNDV4FQC0O	4.0	0.0	0.0	0.264579795329
3R5OYNIC2B8R1IULOYXCFYE7092PTR	1.0	0.0	3.0	-0.235271197274
3TFJJUELSGOENUR40ERAUB6A1DAC28	4.0	0.0	1.0	0.0147312404138

178
HIT ID	# R>0	# R=0	# R<0	Avg. R
3PR3LXCWSEYDQCNYCJ2CIBZY8149XV	3.0	0.0	1.0	0.207576815505

203
HIT ID	# R>0	# R=0	# R<0	Avg. R
3DWGDA5POE33XIF88RM1FKKUUEHV1E	4.0	0.0	0.0	0.413914677923
3LN50BUKPUA3I5MGFPVLT74Q6WLPLT	4.0	0.0	0.0	0.605861438551

192
HIT ID	# R>0	# R=0	# R<0	Avg. R
37VUR2VJ69O7Y998HARWPSW597WC1R	5.0	0.0	0.0	0.38763626045

115
HIT ID	# R>0	# R=0	# R<0	Avg. R
3ZXNP4Z39QKECZIGJ314TLD56217LQ	3.0	0.0	1.0	0.18728696542
3JYPJ2TAYH7HIDCKTESNYUZ690QPFF	1.0	0.0	4.0	-0.0884122491644
3Z33IC0JCZLLMNI3C41UUQ2DSQW9VS	2.0	1.0	1.0	0.131834903585
34HEO7RUG5T7YZBRVQAKPOOUD21RAW	1.0	0.0	3.0	-0.0278663344184
32ZCLEW0BYJXNFYGC4J8DSRY27XJP2	2.0	0.0	2.0	0.138304396651
3OND0WXMHVEXZIE0FQ0C73CFB81HEK	4.0	0.0	0.0	0.180862517768

114
HIT ID	# R>0	# R=0	# R<0	Avg. R
35ZRNT9RUHX4H1KQUJE68L5JW5FO3E	3.0	0.0	1.0	0.397812899504

88
HIT ID	# R>0	# R=0	# R<0	Avg. R
3UAU495MIHROGVX993A7VUVJ9IQOUD	3.0	1.0	0.0	0.20625913748

89
HIT ID	# R>0	# R=0	# R<0	Avg. R
31J7RYECZKP01D3EUNKVSBMS3GO1LA	3.0	0.0	1.0	0.146818142528

111
HIT ID	# R>0	# R=0	# R<0	Avg. R
3V8JSVE8YXPJLD4PPQ40T37I144YEQ	3.0	0.0	1.0	0.175551321163
341H3G5YFZDKZDZ0D574MLEGDX5Z03	2.0	0.0	2.0	-0.0631922509956

110
HIT ID	# R>0	# R=0	# R<0	Avg. R
3V8JSVE8YXPJLD4PPQ40T37I144YEQ	4.0	0.0	0.0	0.17717255456

113
HIT ID	# R>0	# R=0	# R<0	Avg. R
35ZRNT9RUHX4H1KQUJE68L5JW5FO3E	4.0	0.0	0.0	0.455882247472

112
HIT ID	# R>0	# R=0	# R<0	Avg. R
35ZRNT9RUHX4H1KQUJE68L5JW5FO3E	3.0	0.0	1.0	0.136197205785

82
HIT ID	# R>0	# R=0	# R<0	Avg. R
3VMHWJRYHUFMRMEBF524S7L9BZTXF5	3.0	1.0	0.0	0.185184377063
3PUOXASB5622V7NDD1QXFWF9G1JZ9Z	4.0	0.0	0.0	0.370298525012
31KSVEGZ33R45CEUWV6C7DLL5LLWRT	4.0	0.0	0.0	0.278200095687

83
HIT ID	# R>0	# R=0	# R<0	Avg. R
31KSVEGZ33R45CEUWV6C7DLL5LLWRT	4.0	0.0	0.0	0.26286481847

81
HIT ID	# R>0	# R=0	# R<0	Avg. R
3LB1BGHFL1VLAWMMFLTVSP7J4EITY2	3.0	0.0	1.0	0.0799452920802
3PUOXASB5622V7NDD1QXFWF9G1JZ9Z	4.0	0.0	0.0	0.316410868334
31J7RYECZKP01D3EUNKVSBMS3GO1LA	3.0	0.0	1.0	0.160807307673
31KSVEGZ33R45CEUWV6C7DLL5LLWRT	3.0	0.0	1.0	0.101123964166

86
HIT ID	# R>0	# R=0	# R<0	Avg. R
3RHLQY6EDS3YV0C54O597WLQ6RW4DA	3.0	0.0	1.0	0.198485881953

87
HIT ID	# R>0	# R=0	# R<0	Avg. R
3RHLQY6EDS3YV0C54O597WLQ6RW4DA	3.0	0.0	1.0	0.122384377188

165
HIT ID	# R>0	# R=0	# R<0	Avg. R
3OND0WXMHVEXZIE0FQ0C73CFB81HEK	4.0	0.0	0.0	0.296423131725

85
HIT ID	# R>0	# R=0	# R<0	Avg. R
3RHLQY6EDS3YV0C54O597WLQ6RW4DA	4.0	0.0	0.0	0.146983176941

207
HIT ID	# R>0	# R=0	# R<0	Avg. R
3MGHRFQY2KOKUNPVHJ5L8E5E73DY0N	3.0	0.0	1.0	0.216945671585

206
HIT ID	# R>0	# R=0	# R<0	Avg. R
34XASH8KLPLNON41F1W0TKJF61BPMV	4.0	0.0	0.0	0.463064878073

226
HIT ID	# R>0	# R=0	# R<0	Avg. R
39XCQ6V3KX3H6A1Q86G56IHCP1Y65J	3.0	0.0	2.0	0.0384541651476

7
HIT ID	# R>0	# R=0	# R<0	Avg. R
34D9ZRXCYQTJZEB4AFAPFYTQZ3CSAB	3.0	0.0	1.0	0.423880009133

225
HIT ID	# R>0	# R=0	# R<0	Avg. R
3PKJ68EHDMV5AY0STRB34JP7GG9HJH	3.0	0.0	2.0	0.156774231518

109
HIT ID	# R>0	# R=0	# R<0	Avg. R
3LAZVA75NHQFWJO7QJ01PB0RQRFO23	2.0	0.0	3.0	0.0721675203502

102
HIT ID	# R>0	# R=0	# R<0	Avg. R
3P4C70TRMQGX5STHC65YZYQY55FLG2	4.0	0.0	0.0	0.371402750282

103
HIT ID	# R>0	# R=0	# R<0	Avg. R
3P4C70TRMQGX5STHC65YZYQY55FLG2	3.0	0.0	1.0	0.222486626857

100
HIT ID	# R>0	# R=0	# R<0	Avg. R
3KI0JD2ZU0HWTEF9WZV242V8G7R67W	4.0	0.0	0.0	0.308506923732
3XJOUITW8TQC1UV0OBC1F34H55AQT5	4.0	0.0	0.0	0.578199598436
3UEDKCTP9UP3ST0YY3P3EL0QH2W7KN	0.0	0.0	4.0	-0.185475580444

101
HIT ID	# R>0	# R=0	# R<0	Avg. R
3XJOUITW8TQC1UV0OBC1F34H55AQT5	4.0	0.0	0.0	0.50758159436

106
HIT ID	# R>0	# R=0	# R<0	Avg. R
3LAZVA75NHQFWJO7QJ01PB0RQRFO23	2.0	0.0	3.0	0.00881558666469

107
HIT ID	# R>0	# R=0	# R<0	Avg. R
3LAZVA75NHQFWJO7QJ01PB0RQRFO23	3.0	0.0	2.0	0.173054744762

105
HIT ID	# R>0	# R=0	# R<0	Avg. R
3P4C70TRMQGX5STHC65YZYQY55FLG2	3.0	0.0	1.0	0.0913272422442
31GECDVA9ILDPE14DPQAYOVCLW966Z	4.0	0.0	1.0	0.142354645181

39
HIT ID	# R>0	# R=0	# R<0	Avg. R
34KYK9TV2Q7OIOGWGTALA9DWHLXSB6	4.0	0.0	0.0	0.416122909767

33
HIT ID	# R>0	# R=0	# R<0	Avg. R
391FPZIE4BLEOEBM5QFHBLYIXVNHUR	4.0	0.0	1.0	0.239874742656

32
HIT ID	# R>0	# R=0	# R<0	Avg. R
391FPZIE4BLEOEBM5QFHBLYIXVNHUR	1.0	0.0	4.0	-0.102384021978

224
HIT ID	# R>0	# R=0	# R<0	Avg. R
3PKJ68EHDMV5AY0STRB34JP7GG9HJH	2.0	0.0	3.0	-0.147390312043

37
HIT ID	# R>0	# R=0	# R<0	Avg. R
